fee_id,effective_from,effective_to,charge_type,card_category,card_network,card_product,full_card_name,fee_value,fee_unit,fee_basis,min_fee_value,min_fee_unit,max_fee_value,free_entitlement_count,condition_type,note_reference,priority,status,product_line,remarks,created_at,updated_at
a9c6816b-9462-406c-82c4-1fb01f181c2c,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,Mastercard,World,Credit Card World,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
bbc7d809-111d-4350-9740-12f0b285d6b5,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,UnionPay International,ANY,Credit Card Union Pay Platinum,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
fa7565e2-f692-4f19-ade0-1e7246db0040,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Army/Air Force/ Navy Platinum,Credit Card Army/Air Force/ Navy Platinum,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
411a4330-bb6f-4cfd-b023-acf47238b49f,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Classic,Credit Card VISA Classic,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
1e69d82d-e8ba-468b-927d-45d6e7ed7ff9,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Corporate Platinum,Credit Card Corporate Platinum,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
cc80ae51-d5fc-4d2d-bdcf-22d3082cdce6,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Gold,Credit Card Gold,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
2cbf89bd-e8df-4f80-8593-65b337470fc6,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Infinite,Credit Card Infinite,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
d9bed470-5cd0-43fd-9bb9-f4fbcdb892e0,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Platinum,Credit Card Platinum,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
d84ad613-51a6-4dad-ad53-e7e40194f99e,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Signature Acci,Credit Card Signature Acci,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
6132778e-cc0e-4059-9eaf-b6aca50eb92d,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Signature Lite/Women Signature,Credit Card Signature Lite/Women Signature,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
68bc3371-a05d-4046-980d-97de5b1dc712,2026-01-01,,WALLET_TRANSFER_FEE,CREDIT,VISA,Women  Platinum,Credit Card Women  Platinum,0.0115,BDT,PER_TXN,,,,,NONE,,100,ACTIVE,CREDIT_CARDS,Migrated from card_charges.json - Original: Wallet Transfer Fee (Add Money from app - MFS & PSP),2025-12-24T15:23:46.222526,2025-12-24T15:23:46.222526
